id,artist_genres,selected_genre,pop,rap,hip hop,dance,trap,rock,dance pop,latin,pop rap,reggaeton,country,house,contemporary,indie,latino,trap latino,post,alternative,edm,modern,teen,teen pop
1f38Gx6xQz6r4H1jGVNBJo,dance pop; edm; electronic trap; pop; pop dance; pop rap; latin; reggaeton; reggaeton colombiano; trap latino; dance pop; hip hop; pop rap; rap; southern hip hop; trap,edm,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0
3N4efgXei395Xq5mqVvlWJ,high vibe; modern folk rock,modern,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4F4hKCEgevJgNq27pYz0Mk,edm; pop; pop dance; tropical house,edm,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6Urmnpk6flfh0lp9HH3bOS,british invasion; classic rock; rock,rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6IC6VhpV7D8T1t037Atqpu,arkansas country; contemporary country; country; country road; modern country rock,modern,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3uKAWz9EbKyQzdzGgejf06,other,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75Rm8fulB9P9O6F7hdXNcE,mandopop; taiwan indie; taiwan pop,indie,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5T8Fiq5hPALY1La8BqlYYn,turkish deep house; turkish pop; turkish trap pop,house,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79UYIACWhJFMMuFcLHywPS,thai indie pop; thai pop,indie,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4okba5wu9mMLXx79DXLKi3,latin; latin hip hop; reggaeton; trap latino; latin; puerto rican pop; reggaeton; trap latino,trap latino,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
30sGgyaxYGfX8mChvwD0ul,israeli pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2aULMaE3NgcnVluZCvxFmT,dancehall; reggae fusion,dance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6WSBZroxQaO3FYEpT2ACFH,hip hop; ohio hip hop; rap; rap; slap house,house,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6OS8pdFS6oZ8QknneBoTI6,dance pop; hip hop; pittsburgh rap; pop rap; rap; southern hip hop; trap; dance pop; pop; viral pop,pop rap,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2puE9eHa26bu1DLniIuvTw,mandopop; taiwan pop; taiwan singer-songwriter,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1rAjqlDA4gQMKxyP1z99q8,dance pop; pop rap; r&b; urban contemporary,contemporary,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6q4XLE5WeOBWftoc9gTl2P,alternative metal; neo mellow; pop rock; post-grunge,alternative,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1VndXen77Agxdwc4ILFPAa,belo horizonte indie; funk carioca; nova mpb; nova mpb,indie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1MQ97OxIEAMm5BUHbS6yHv,v-pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3rtwdAFtZQiFu1WT0dUVjG,pop; pop r&b; hip hop; new orleans rap; pop rap; rap; trap; dance pop; pop; pop rap; r&b,pop rap,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285pBltuF7vW8TeWk8hdRR,chicago rap; melodic rap,rap,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3iEeED9pY5I3kySd29aVMo,finnish dance pop; finnish hip hop; finnish pop,dance pop,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6OSmeoh8kXhCfz9WqvzDoJ,atl hip hop; contemporary r&b; dance pop; pop; r&b; south carolina hip hop; urban contemporary,contemporary,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3QLjDkgLh9AOEHlhQtDuhs,canadian hip hop; canadian pop; hip hop; rap; toronto rap,hip hop,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21NmnwPP8SHKyVtjvubGSs,mandopop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6j2aNuhJJUnRj6UHcvn5PI,crunk; dirty south rap; gangster rap; hip hop; hip pop; miami hip hop; pop rap; rap; southern hip hop; trap,pop rap,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4VXadgWrXnmHsWknVD2vgJ,hip hop tuga; trap tuga,trap,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zww0H1u0yYvyBGixrRCb9,hip hop tuga,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0tBbt8CrmxbjRP0pueQkyU,dance pop; pop; post-teen pop; brostep; dance pop; edm; pop; pop dance; progressive electro house,teen pop,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
3eeIdvZqXaffY0yVRgbGfQ,folk-pop; neo mellow; pop; pop rock; australian indie; australian indie folk; australian pop; indie folk,indie,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7MbT4I8qGntX4fMdqMQgke,pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73wCLmIvEKJFU6aVHWsjjG,mahraganat; mahraganat,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BRQG9r6i050RQPx3RgCZ3,bass trap; electronic trap; electronic trap; future bass; vapor twitch,trap,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7k4t7uLgtOxPwTpFmtJNTY,latin; reggaeton; reggaeton colombiano; trap latino; dance pop; hip pop; pop; pop rap; queens hip hop,trap latino,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
4cLXjVv52Px1NsQutmkgBx,alternative ccm; ambient worship; anthem worship; christian pop; christian uplift; deep ccm; indiecoustica; instrumental worship; roots worship,alternative,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2ehkJlAysINP3czoqaklyT,alternative metal; nu metal; post-grunge,alternative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1EjnBGXLUeLaSlwu0922K9,bulgarian hip hop; bulgarian pop; bulgarian rock,rock,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42TrdbXsmLybxUGJczYbrJ,alternative dance; edm; indie poptimism; indietronica; nu disco; tropical house,edm,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
54JKnDB3CzVu8wNAOM27BI,canadian pop; candy pop; dance pop; pop; post-teen pop,teen pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3WefHNGtjexZvi66ZEx9u4,alt z; dance pop; electropop; pop; post-teen pop; atl hip hop; hip hop; pop rap; rap; southern hip hop; trap,teen pop,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
3j3f9bQv6UZNJMjWKCRVDJ,dutch hip hop; dutch rap pop; rif,hip hop,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2iXdwVdzA0KrI2Q0iZNJbX,neo mellow,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ER60P43ftVOLaMRvBfpnt,opm,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7q3qX7Ees3FZtRFJXWgPZs,bubblegum dance; dance pop; electropop; europop,dance pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2VWbHHhWnMzKWPUs4IEEW9,canadian hip hop; canadian pop; hip hop; rap; toronto rap,hip hop,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ezEwX2eZRZlioqYaUPOKX,thai indie pop; thai indie rock; thai pop,indie,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2pPO9YecZimmuVQfIzfV6U,dance pop; edm; electro house; pop; pop dance; tropical house,edm,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6VOb0Kkrd45Bp5RHYSla2J,latin; latin arena pop; latin pop; mexican pop; latin; reggaeton; reggaeton colombiano,reggaeton,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7cpCU3Denug5NGZsSpQl8v,neo mellow; pop rock; singer-songwriter,rock,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5edBgVtRD0fvWk140Sl21T,dance pop; piano rock; pop; pop rock,dance pop,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0CCDW5SLBppFbtfe2bKwfX,east coast hip hop; golden age hip hop; hardcore hip hop; hip hop; hip pop; old school hip hop; pop rap; queens hip hop; rap; southern hip hop; urban contemporary,contemporary,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
63y6xWR4gXz7bnUGOk8iI6,dance pop; pop,dance pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01qIefOW1UdSDS1mHoSZ3x,vapor soul,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1sMJJQEvUXyxILW5sv3A2P,alternative r&b; dance pop; pop; r&b,alternative,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2e4twrm93pnfI8hvVdChOf,other,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DmW6y7wTEYHJZlLo1r6XJ,dance pop; latin; latin pop; latin viral pop; pop; rap latina; reggaeton; trap latino,trap latino,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1bevrs76fdGW3y03R5q6GB,east coast hip hop; gangster rap; hip hop; pop rap; queens hip hop; rap,pop rap,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5ofPVNOR2T8cHMhLGUTrbN,indie anthem-folk; indie folk; oxford indie,indie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3iL2l5gUqyPS6vDwJFgJTR,dance pop; dirty south rap; gangster rap; hip hop; pop rap; rap; southern hip hop; trap; dance pop; pop; pop rap; r&b; southern hip hop; urban contemporary,contemporary,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3L4LnOHac6unZrnTtOXPUn,ccm; christian alternative rock; christian hip hop; christian music; worship,alternative,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7t3ISzrL3hmyhUdFQtGL7m,adult standards; big band; jazz; jazz clarinet; lounge; stride; swing; vintage jazz; vocal jazz; big band; jazz clarinet; jazz quartet; stride; swing,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3aQem4jVGdhtg116TmJnHz,canadian hip hop; canadian pop; hip hop; rap; toronto rap,hip hop,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xsum9mtqZB1pUuhw6wCQo,alternative r&b; chillstep; indie soul; vapor twitch,alternative,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1KPufbcPmwUjviOdqfCf7o,indie pop rap; pop rap,indie,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7la8N6YLMUDAXl2iAEe9Sy,metalcore; modern rock; pop emo; pop punk; rock; screamo,modern,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2LTIrVBonJJLQHAjw41b28,edm; house; pop; uk dance; metropopolis; nottingham indie,edm,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2bVFvGBU2ihWJgMRPcav5r,alberta country; canadian contemporary country; canadian country; contemporary country; country; country road; modern country rock,modern,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3S0OXQeoh0w6AY8WQVckRW,acoustic pop; neo mellow; pop; pop rock,rock,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7H4AhGitjSmRZxKMaeH9wX,brooklyn indie; chillwave; dream pop; dreamo; indie garage rock; indie rock; indie surf; popgaze; shoegaze,indie,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3BJiF37kmX4HCfYSO7qBnQ,nz pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Jh6iWjna1wk5le0Ahn7No,french hip hop; pop urbaine,hip hop,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42tFTth2jcF7iSo0RBjfJF,k-pop; k-pop girl group,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7iXRsjttPa62GpOcqsx1aE,latin; latin arena pop; latin pop; mexican pop,latin,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62Lv9WcrfzJqhvYDbilJy3,j-pop; japanese teen pop,teen pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0ueJesXdxikucezsJr2ejB,latin; latin pop; modern salsa; salsa; tropical,modern,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5W1qmxHrMlQGGAiFA3ZQqP,latin; reggaeton; reggaeton flow; trap latino; latin; r&b en espanol; reggaeton; trap latino; latin; panamanian pop; reggaeton; trap latino; latin; reggaeton; trap latino; latin; latin hip hop; reggaeton; trap latino; latin; latin hip hop; reggaeton; reggaeton flow; trap latino; latin; reggaeton; reggaeton flow; trap argentino; trap latino,trap latino,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3V0AATUE6GiVfFXqRGeIML,ccm; christian alternative rock; christian hip hop; christian music; worship,alternative,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64GRDrL1efgXclrhVCeuA0,dance pop; pop; uk pop; neo soul; pop; pop soul; r&b; urban contemporary,contemporary,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3TcL0dyCMyr0kyTTc4NLgI,dance pop; pop; post-teen pop; viral pop,teen pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4ijrqnZcTEs9eMA3vFsMES,eurovision,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2nLjlt8QULEbvheoa5Kw04,modern rock; rock,modern,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3QfD4bxxkopZL7XZ8RaezH,reggaeton chileno; reggaeton flow; trap latino,trap latino,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5mdooqkfMvf7LtIFKReUYg,art pop; baroque pop; pop; uk alternative pop,alternative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61KpQadow081I2AsbeLcsb,pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0RE8WWlaCQM6M4XHUK3u7b,contemporary country; country; country road,contemporary,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6ig2r8kFzCLLRbF6t7cli3,hollywood; show tunes; show tunes; show tunes; show tunes; show tunes; show tunes,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7AS3f6iaLQ4NZCMZKuhWmy,v-pop; vietnamese hip hop,hip hop,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42EMFjvFtOki8MA0JNZqVK,dance pop; hip hop; pop; pop rap; r&b; rap; southern hip hop; urban contemporary; dance pop; pop; dance pop; hip hop; pittsburgh rap; pop rap; rap; southern hip hop; trap,contemporary,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1x3Qb8np6S1UvpSLthwEJN,italian pop; italian hip hop; italian pop; trap italiana,trap,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0nTMrb8liUqXmEH9MZQqtV,k-pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zZJnAlhgvW6DERn1tu3fb,contemporary r&b; dance pop; hip pop; neo soul; pop r&b; quiet storm; r&b; urban contemporary,contemporary,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6OH5Y0HMDVdXH7sLMorgT2,atl hip hop; crunk; dirty south rap; gangster rap; hip pop; old school atlanta hip hop; pop rap; rap; southern hip hop; trap; atl hip hop; crunk; dirty south rap; gangster rap; old school atlanta hip hop; pop rap; rap; southern hip hop; trap,pop rap,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2x7MyWybabEz6Y6wvHuwGE,art pop; dance pop; pop; dance pop; pop rap; urban contemporary,contemporary,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5n7TVKhy6G7MCTKrBAoOLL,dance pop; pop; post-teen pop,teen pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0mBREiw4ppCXccM7rsk2RC,reggae fusion,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5bd7amccz6nBtODT3TgAZE,canadian folk; folk-pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22L7bfCiAkJo5xGSQgmiIO,chicago rap; rap,rap,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ErK6K0kYr0Ow2RkPMhmMs,dance pop; girl group; pop; post-teen pop; talent show; uk pop,teen pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3D61K05MPVei1pPgEHhTA1,belarusian hip hop; russian gangster rap,hip hop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4JtvyWkWQTPVcroZf8JJkp,epicore; soundtrack; video game music; epicore; orchestral soundtrack; soundtrack; video game music,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xc6RrWzEOdprPqYn9Cyen,funk carioca; funk das antigas; sertanejo pop; funk carioca; funk ostentacao; funk paulista,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ukVfkwkTlQvfvD477n0qr,italian hip hop; italian pop; trap italiana,trap,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PJ8FF6UR8FZXfEvpHkIVN,pop; uk pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11EX5yhxr9Ihl3IN1asrfK,contemporary country; country; country dawn; country pop; country road; neo mellow,contemporary,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7gMWTBRgB5CZdNDSuweCyr,brazilian hip hop; trap brasileiro; brazilian hip hop; funk ostentacao; trap brasileiro,trap,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0todbbT9g5uQGbeFCiBf2F,dance pop; pop,dance pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3kIUfM6UvDTKfQqIhmV7El,alternative metal; groove metal; nu metal,alternative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68qmliinx2gvsiqjX5boxN,dance pop; pop,dance pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6MnFB3qurhmGs1xdjrz5Bg,deep southern trap; dirty south rap; gangster rap; pop rap; rap; southern hip hop; trap,pop rap,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0kiNe5qx5O3CccrvsYL4Y6,francoton; french pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0rBj6lYQUMHwTJ33sdj6Qz,classic swedish pop; swedish pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fCULruC32uHpryWa2yKRI,alternative rock; funk; garage rock; indie folk; modern blues rock; modern rock; new americana; rock; roots rock; stomp and holler,modern,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5hkfqHuQklmau0dl40iMYD,j-pixie; japanese electropop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5XX9oGZfgKMXdHnEp4t2JB,dance pop; pop; uk pop,dance pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0NiXXAI876aGImAd6rTj8w,dance pop; edm; pop; pop dance; tropical house; uk dance; chill r&b; pop; pop r&b; r&b; urban contemporary,edm,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6mxyfdyF4LD7PctU3UNyjF,chicago rap; rap; chicago rap; conscious hip hop; gangster rap; hip hop; political hip hop; pop rap; rap; southern hip hop,pop rap,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30z4LVkScpeNhwHFIB8Ewa,boston hip hop; hip hop; pop rap; rap,pop rap,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6F7tttrdq7aUdxXVeo0nKp,funk carioca; pop nacional; sertanejo; sertanejo pop; sertanejo universitario,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Ul1QbGgR9PqS9Sj2eci82,electronic trap,trap,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1UPqWJGdV4euPS3k94r3nW,electropop; swedish electropop; swedish pop; swedish synthpop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6tjituizSxwSmBB5vtgHZE,adult standards; canadian pop; jazz pop; lounge,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2EBJnP9vf54QE95910Lvrw,art pop; pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3VT8hOC5vuDXBsHrR53WFh,australian hip hop,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Clb8su2UxUJ4CQUtDW2UZ,pop; uk pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xndOD8CreR5ctkOv5G1LN,chilean hardcore,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5pyVqlqThcxI7tPDjHIzPh,atl hip hop; contemporary r&b; dance pop; pop; r&b; south carolina hip hop; urban contemporary,contemporary,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11kjVs11tadUABeiQvJbSB,latin; latin pop; latin viral pop; spanish pop; electro latino; flamenco urbano; latin; latin pop; latin viral pop; spanish pop,latino,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5eKpOnlRJC70PfzunR3UWO,finnish dance pop; finnish hip hop; finnish pop,dance pop,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PTqbs9FV8hSJCS7OOF5OC,dance pop; pop; pop r&b; post-teen pop; r&b; social media pop; urban contemporary; dance pop; pop; pop rap; r&b; rap; dance pop; hip hop; pop rap; rap; southern hip hop; trap,teen pop,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
0j55p8YRAPG8yajtNyjt6A,conscious hip hop; dancehall; reggae fusion,dance,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20dc1jFEG3azMMyvpHj8La,contemporary country; country; country road,contemporary,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5xzCzOAOfRi4DOttSzvznR,dance pop; edm; pop; pop dance; tropical house,edm,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4X5g2t99BTuLQIRdjGw1Fn,alternative metal; atlanta metal; hard rock; metal; nu metal; progressive groove metal; progressive sludge; rock; sludge metal; stoner metal,alternative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3ZK8icmaq8PMW686smPDVL,contemporary country; country; country dawn; country road; oklahoma country; post-teen pop,teen pop,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
0UQwlF2pRkr1lMN6kNNUj3,latin; latin pop; pop venezolano; reggaeton; trap latino; colombian pop; reggaeton colombiano,trap latino,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6uvMKqNlrSvcC4NaKnrwjZ,london rap; uk drill; uk hip hop; grime; manchester hip hop; uk hip hop; brooklyn drill; new york drill; rap; trap; afroswing; london rap; uk hip hop,trap,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ad3XBdqiGoGIuJ836YWr5,colombian pop; latin; latin pop,latin,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48Dmar166f9xoaRay4jVNf,alternative rock; art pop; dream pop; melancholia; shoegaze; slowcore,alternative,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5o58FkqyNNGYWRY2XEhx22,folk-pop; indie folk; modern rock; new americana; pop rock; seattle indie; stomp and holler,modern,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4HBZA5flZLE435QTztThqH,dance pop; pop; canadian pop; pop,dance pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0yi2ELveXcb5D25oJCwafi,german hip hop; german underground rap,hip hop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4VzzWwaB9Dcp0N9VZRUysH,finnish soul,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7lVgzKoHh22BimbyCOSyji,dancehall; panamanian pop,dance,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1HkVSmzBbdZ5Bzdd00IZgh,dance pop; pop; urban contemporary,contemporary,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
